1	6.64776	6.65639	6.64829	6.65393	6.62983	6.6472
2	3.43197	3.41944	3.42426	3.4171	3.41561	3.4216
3	2.63249	2.65631	2.63305	2.63369	2.63714	2.6385
4	1.85955	1.86278	1.86493	1.86483	1.86502	1.8634
5	1.8555	2.13341	2.02944	1.85702	1.849	1.9448
6	1.84869	1.84345	1.86159	1.8474	1.8501	1.8502
7	1.84473	2.10979	2.164	2.01309	1.86174	1.9986
8	2.15102	1.83873	1.84125	1.8473	1.82767	1.9011
