1	6.6441	6.65319	6.65095	6.64795	6.64705	6.6486
2	3.48353	3.48001	3.48146	3.48123	3.48529	3.4823
3	2.4042	2.40224	2.40613	2.41338	2.4011	2.4054
4	1.88735	1.88812	1.88765	1.88757	1.89052	1.8882
5	2.99837	3.01681	3.32358	3.60986	3.25594	3.2409
6	2.7853	2.73667	2.74509	2.75563	2.73507	2.7515
7	2.40171	2.40223	2.40841	2.40209	2.40642	2.4041
8	2.19788	2.19836	2.20864	2.19559	2.20409	2.2009
