1	0.375491	0.375034	0.375387	0.375173	0.374597	.3751
2	0.702461	0.702507	0.702262	0.702347	0.702446	.7024
3	1.06991	1.07002	1.07247	1.07504	1.0712	1.0717
4	1.45489	1.4515	1.44975	1.45263	1.44979	1.4517
5	1.86167	1.85888	1.85585	1.85884	1.86542	1.8601
6	2.28243	2.29461	2.28005	2.28084	2.27084	2.2817
7	2.72722	2.72125	2.70219	2.71541	2.70896	2.7150
8	3.17144	3.15141	3.15654	3.1786	3.14892	3.1613
9	3.58892	3.61172	3.56105	3.57704	3.57278	3.5823
10	3.98394	3.99457	4.01936	3.98578	4.00723	3.9981
